id,log_feature,volume
7892,FT 235,5
7893,FT 315,4
7894,FT 232,3
7894,FT 312,3
7895,FT 313,8
7895,FT 233,10
7895,FT 315,7
7895,FT 313,5
7895,FT 233,6
7895,FT 235,4
7895,FT 315,1
7895,FT 235,1
7896,FT 313,9
7896,FT 235,4
7896,FT 232,4
7897,FT 312,4
7897,FT 315,14
7897,FT 233,9
7897,FT 313,7
7897,FT 235,8
7897,FT 315,13
7898,FT 233,7
7898,FT 232,2
7898,FT 312,1
7899,FT 220,1
7899,FT 227,2
7899,FT 181,1
7899,FT 232,2
7899,FT 309,1
7899,FT 219,1
7899,FT 232,2
7899,FT 312,2
7900,FT 314,1
7900,FT 134,1
7901,FT 221,1
7901,FT 301,1
7901,FT 219,1
7901,FT 312,3
7901,FT 232,3
7901,FT 307,1
7901,FT 312,1
7901,FT 307,1
7902,FT 227,1
7903,FT 232,1
7904,FT 312,2
7905,FT 232,2
7905,FT 230,1
7906,FT 228,1
7906,FT 235,1
7906,FT 233,1
7907,FT 313,1
7907,FT 134,1
7908,FT 310,1
7908,FT 312,1
7908,FT 181,1
7908,FT 315,1
7908,FT 219,1
7909,FT 232,1
7909,FT 308,1
7909,FT 232,3
7909,FT 312,3
7909,FT 314,2
7909,FT 234,2
7910,FT 232,4
7910,FT 312,5
7910,FT 307,2
7910,FT 232,2
7911,FT 312,2
7911,FT 227,2
7911,FT 312,1
7911,FT 232,1
7911,FT 314,2
7911,FT 234,2
7911,FT 234,1
7911,FT 232,5
7912,FT 307,5
7912,FT 227,5
7912,FT 312,5
7912,FT 229,1
7913,FT 313,1
7913,FT 314,1
7913,FT 308,1
7914,FT 228,1
7914,FT 309,1
7914,FT 233,1
7914,FT 232,2
7915,FT 234,1
7915,FT 314,1
7915,FT 312,2
7915,FT 301,1
7915,FT 134,1
7915,FT 312,2
7915,FT 307,1
7915,FT 219,1
7916,FT 314,1
7916,FT 234,1
7916,FT 232,2
7916,FT 312,3
7917,FT 229,1
7917,FT 234,1
7918,FT 227,1
7919,FT 307,1
7919,FT 232,2
7919,FT 312,3
7919,FT 314,1
7919,FT 309,1
7919,FT 312,1
7920,FT 307,1
7920,FT 314,1
7920,FT 232,1
7920,FT 312,2
7920,FT 312,2
7920,FT 134,1
7921,FT 301,2
7921,FT 219,1
7921,FT 232,1
7922,FT 312,5
7922,FT 234,1
7922,FT 309,1
7922,FT 229,1
7923,FT 232,1
7923,FT 312,2
7923,FT 314,1
7924,FT 312,1
7924,FT 312,1
7925,FT 307,1
7925,FT 232,1
7926,FT 232,2
7926,FT 312,5
7926,FT 314,1
7926,FT 312,3
7927,FT 232,3
7927,FT 234,1
7928,FT 232,1
7928,FT 234,3
7928,FT 312,1
7929,FT 314,3
7929,FT 234,2
7929,FT 232,1
7929,FT 312,3
7929,FT 314,4
7930,FT 219,1
7930,FT 134,1
7931,FT 307,1
7931,FT 301,1
7932,FT 312,1
7932,FT 232,2
7933,FT 312,2
7934,FT 307,1
7934,FT 227,1
7934,FT 312,3
7934,FT 232,3
7934,FT 227,1
7934,FT 307,1
7935,FT 312,2
7935,FT 229,1
7935,FT 310,2
7935,FT 313,1
7936,FT 228,1
7936,FT 314,1
7937,FT 230,1
7937,FT 312,1
7938,FT 309,1
7938,FT 234,1
7938,FT 308,2
7939,FT 232,1
7939,FT 234,1
7939,FT 312,1
7940,FT 314,1
7940,FT 232,1
7940,FT 312,5
7940,FT 232,5
7941,FT 232,2
7941,FT 312,4
7941,FT 314,1
7941,FT 232,1
7941,FT 312,1
7941,FT 134,1
7942,FT 219,1
7943,FT 365,1
7943,FT 309,1
7943,FT 308,1
7944,FT 312,1
7944,FT 314,1
7944,FT 228,1
7945,FT 232,1
7945,FT 232,1
7946,FT 312,1
7946,FT 219,1
7947,FT 301,1
7948,FT 134,1
7948,FT 221,1
7948,FT 228,1
7948,FT 308,1
7948,FT 232,2
7949,FT 312,2
7949,FT 312,2
7950,FT 134,1
7950,FT 232,1
7951,FT 301,1
7952,FT 307,1
7952,FT 219,1
7953,FT 312,2
7953,FT 227,1
7953,FT 307,1
7953,FT 232,2
7954,FT 312,4
7954,FT 232,4
7955,FT 228,1
7955,FT 233,1
7955,FT 235,1
7956,FT 230,1
7957,FT 315,1
7957,FT 232,5
7958,FT 312,5
7958,FT 307,1
7958,FT 227,1
7958,FT 308,1
7958,FT 313,1
7958,FT 310,1
7959,FT 234,2
7959,FT 314,2
7960,FT 232,3
7960,FT 312,3
7960,FT 229,2
7960,FT 309,2
7961,FT 232,1
7961,FT 312,1
7961,FT 232,12
7961,FT 312,11
7961,FT 312,13
7961,FT 232,13
7961,FT 232,5
7961,FT 308,1
7961,FT 228,1
7961,FT 312,7
7962,FT 301,2
7962,FT 134,2
7962,FT 232,5
7962,FT 307,2
7963,FT 312,7
7963,FT 219,2
7964,FT 312,5
7964,FT 232,5
7965,FT 234,1
7965,FT 314,1
7965,FT 309,1
7965,FT 229,1
7965,FT 312,16
7965,FT 232,16
7966,FT 312,12
7966,FT 232,12
7967,FT 160,5
7967,FT 211,2
7968,FT 312,11
7968,FT 44,4
7968,FT 94,1
7968,FT 232,11
7969,FT 160,9
7969,FT 312,19
7970,FT 44,7
7970,FT 100,2
7971,FT 94,4
7971,FT 211,3
7972,FT 232,19
7972,FT 314,1
7972,FT 229,1
7972,FT 232,13
7972,FT 309,1
7972,FT 312,13
7972,FT 234,1
7972,FT 312,18
7972,FT 232,18
7972,FT 232,30
7972,FT 312,29
7972,FT 234,1
7972,FT 314,1
7972,FT 312,20
7972,FT 232,21
7972,FT 134,2
7973,FT 313,1
7973,FT 219,1
7973,FT 301,3
7973,FT 312,5
7974,FT 307,5
7974,FT 314,1
7975,FT 221,1
7975,FT 312,14
7976,FT 232,13
7976,FT 234,1
7977,FT 309,1
7977,FT 314,1
7977,FT 232,10
7977,FT 312,10
7978,FT 232,11
7978,FT 312,11
7978,FT 312,6
7978,FT 232,6
7979,FT 232,7
7979,FT 312,8
7980,FT 232,4
7980,FT 312,6
7981,FT 312,4
7981,FT 232,4
7981,FT 312,10
7981,FT 307,1
7981,FT 227,1
7982,FT 232,8
7983,FT 229,1
7983,FT 232,5
7984,FT 312,6
7985,FT 309,1
7986,FT 234,1
7987,FT 314,1
7987,FT 312,3
7987,FT 232,3
7988,FT 232,4
7989,FT 312,5
7990,FT 312,7
7990,FT 232,8
7990,FT 307,1
7990,FT 234,1
7991,FT 314,1
7991,FT 232,2
7992,FT 312,5
7992,FT 307,1
7992,FT 312,1
7993,FT 232,1
7993,FT 227,1
7994,FT 312,2
7995,FT 307,1
7995,FT 232,1
7995,FT 301,1
7995,FT 232,2
7995,FT 312,9
7995,FT 312,11
7995,FT 232,6
7995,FT 232,4
7995,FT 312,9
7995,FT 232,8
7996,FT 312,9
7996,FT 312,2
7997,FT 301,2
7997,FT 232,1
7998,FT 312,3
7998,FT 312,5
7998,FT 232,1
7998,FT 314,1
7999,FT 232,3
7999,FT 234,1
8000,FT 312,2
8000,FT 232,3
8001,FT 312,4
8001,FT 309,1
8001,FT 312,1
8001,FT 229,1
8002,FT 312,1
8002,FT 307,1
8002,FT 232,2
8002,FT 312,2
8003,FT 312,11
8003,FT 232,7
8004,FT 232,1
8004,FT 309,1
8004,FT 312,2
8004,FT 234,1
8005,FT 314,1
8005,FT 229,1
8006,FT 312,7
8006,FT 229,3
8006,FT 314,3
8007,FT 234,3
8007,FT 309,3
8007,FT 232,6
8007,FT 314,2
8007,FT 312,3
8007,FT 309,2
8008,FT 234,2
8008,FT 232,1
8009,FT 229,2
8009,FT 314,4
8009,FT 232,2
8009,FT 234,2
8010,FT 312,6
8010,FT 309,4
8010,FT 229,2
8010,FT 232,1
8011,FT 312,4
8011,FT 232,4
8012,FT 227,1
8012,FT 312,5
8013,FT 312,5
8013,FT 307,1
8014,FT 232,2
8014,FT 312,2
8014,FT 134,1
8015,FT 301,1
8015,FT 219,1
8016,FT 232,1
8016,FT 312,3
8016,FT 44,2
8017,FT 307,1
8017,FT 312,6
8018,FT 232,5
8018,FT 312,4
8018,FT 232,2
8018,FT 219,1
8018,FT 301,1
8018,FT 307,1
8018,FT 134,1
8018,FT 312,6
8018,FT 232,1
8018,FT 312,2
8018,FT 232,1
8018,FT 312,4
8018,FT 312,1
8018,FT 312,6
8018,FT 232,1
8019,FT 312,3
8019,FT 232,2
8020,FT 312,3
8020,FT 232,3
8021,FT 313,1
8021,FT 233,1
8021,FT 312,6
8022,FT 232,3
8022,FT 312,9
8023,FT 232,9
8023,FT 312,7
8024,FT 232,6
8024,FT 232,7
8025,FT 312,7
8026,FT 312,10
8026,FT 232,7
8026,FT 232,2
8026,FT 312,5
8026,FT 232,4
8026,FT 312,4
8027,FT 307,1
8027,FT 227,1
8028,FT 228,1
8028,FT 312,13
8028,FT 308,1
8028,FT 232,12
8028,FT 232,15
8029,FT 229,2
8029,FT 234,1
8030,FT 314,1
8030,FT 309,2
8031,FT 312,15
8031,FT 312,3
8032,FT 232,3
8032,FT 312,22
8033,FT 232,23
8033,FT 301,3
8033,FT 134,2
8033,FT 219,2
8033,FT 221,2
8033,FT 301,2
8034,FT 301,3
8034,FT 219,1
8035,FT 134,2
8035,FT 301,2
8035,FT 134,1
8035,FT 181,1
8036,FT 219,1
8036,FT 160,1
8036,FT 227,2
8036,FT 44,1
8036,FT 232,2
8036,FT 134,2
8036,FT 219,2
8036,FT 301,1
8036,FT 95,1
8036,FT 221,1
8037,FT 219,1
8037,FT 219,1
8038,FT 134,1
8038,FT 301,1
8038,FT 219,1
8039,FT 134,1
8039,FT 301,2
8039,FT 134,1
8039,FT 219,1
8040,FT 44,2
8041,FT 211,2
8041,FT 219,2
8042,FT 94,2
8042,FT 181,2
8042,FT 134,2
8042,FT 160,4
8043,FT 95,1
8044,FT 44,1
8045,FT 160,1
8046,FT 232,3
8047,FT 312,5
8047,FT 232,3
8048,FT 312,4
8048,FT 312,2
8049,FT 312,4
8049,FT 232,2
8050,FT 312,3
8050,FT 232,2
8051,FT 312,1
8052,FT 312,3
8052,FT 232,1
8053,FT 232,4
8053,FT 312,5
8054,FT 312,2
8054,FT 232,2
8054,FT 232,1
8055,FT 312,2
8055,FT 232,1
8055,FT 312,1
8055,FT 312,1
8055,FT 232,2
8055,FT 312,2
8056,FT 312,3
8056,FT 232,1
8056,FT 160,2
8056,FT 94,1
8056,FT 44,1
8056,FT 211,1
8056,FT 312,2
8057,FT 134,1
8058,FT 221,1
8059,FT 232,2
8059,FT 219,1
8059,FT 301,1
8059,FT 232,6
8059,FT 312,6
8059,FT 312,4
8059,FT 232,4
8059,FT 312,1
8059,FT 232,1
8059,FT 135,3
8060,FT 220,2
8060,FT 134,4
8060,FT 219,1
8060,FT 232,16
8060,FT 312,16
8060,FT 232,8
8060,FT 312,8
8061,FT 312,9
8061,FT 232,9
8062,FT 232,15
8062,FT 312,16
8062,FT 312,11
8063,FT 232,10
8063,FT 232,13
8063,FT 312,17
8063,FT 232,24
8064,FT 312,24
8064,FT 232,12
8064,FT 312,12
8064,FT 312,9
8064,FT 232,6
8064,FT 232,2
8064,FT 315,1
8064,FT 312,1
8064,FT 227,1
8065,FT 313,1
8065,FT 235,1
8066,FT 312,5
8066,FT 233,1
8066,FT 232,4
8066,FT 307,1
8066,FT 312,5
8066,FT 232,5
8067,FT 227,1
8067,FT 307,1
8067,FT 312,6
8067,FT 232,6
8068,FT 312,21
8068,FT 232,20
8069,FT 312,46
8069,FT 232,44
8070,FT 232,5
8070,FT 312,6
8070,FT 312,64
8070,FT 232,59
8070,FT 312,21
8070,FT 232,21
8071,FT 232,10
8071,FT 312,10
8072,FT 312,25
8072,FT 232,23
8073,FT 312,25
8073,FT 232,24
8074,FT 312,38
8074,FT 232,38
8074,FT 312,22
8074,FT 232,22
8074,FT 312,32
8075,FT 232,32
8076,FT 312,17
8076,FT 232,17
8077,FT 232,14
8077,FT 312,14
8078,FT 312,18
8078,FT 232,18
8079,FT 307,1
8079,FT 232,4
8079,FT 312,3
8079,FT 232,15
8080,FT 312,15
8080,FT 232,8
8081,FT 312,8
8081,FT 307,1
8081,FT 227,1
8081,FT 232,23
8081,FT 312,23
8081,FT 232,53
8081,FT 312,52
8081,FT 312,18
8082,FT 232,18
8083,FT 232,27
8083,FT 312,26
8083,FT 312,7
8083,FT 232,6
8083,FT 232,7
8083,FT 312,7
8083,FT 312,61
8083,FT 232,55
8083,FT 232,32
8083,FT 312,42
8083,FT 312,45
8083,FT 232,39
8084,FT 232,24
8084,FT 312,33
8085,FT 232,59
8085,FT 312,67
8086,FT 312,20
8086,FT 232,14
8087,FT 312,43
8087,FT 232,36
8087,FT 312,28
8087,FT 232,24
8088,FT 232,45
8088,FT 312,52
8089,FT 232,27
8090,FT 312,30
8090,FT 232,26
8090,FT 312,25
8090,FT 232,43
8091,FT 312,51
8091,FT 312,45
8092,FT 232,38
8092,FT 232,17
8092,FT 312,19
8092,FT 312,46
8092,FT 232,36
8093,FT 232,26
8093,FT 307,1
8093,FT 312,29
8093,FT 307,1
8094,FT 312,45
8095,FT 232,44
8095,FT 220,1
8095,FT 312,3
8095,FT 135,1
8096,FT 307,3
8096,FT 232,12
8097,FT 312,14
8097,FT 232,60
8097,FT 312,90
8097,FT 312,18
8097,FT 232,9
8097,FT 232,14
8097,FT 312,19
8097,FT 312,33
8097,FT 232,25
8097,FT 312,52
8097,FT 232,36
8098,FT 312,52
8099,FT 232,38
8099,FT 232,12
8100,FT 312,15
8100,FT 312,43
8101,FT 307,1
8101,FT 227,1
8101,FT 232,31
8101,FT 232,8
8101,FT 312,12
8102,FT 312,31
8102,FT 232,29
8102,FT 232,37
8102,FT 220,1
8102,FT 135,1
8102,FT 312,42
8103,FT 232,54
8103,FT 312,56
8103,FT 312,62
8103,FT 232,47
8104,FT 233,1
8104,FT 44,1
8104,FT 235,1
8104,FT 68,1
8105,FT 301,1
8105,FT 134,1
8105,FT 312,22
8105,FT 95,1
8105,FT 232,16
8106,FT 219,1
8106,FT 307,3
8107,FT 160,1
8107,FT 232,9
8108,FT 312,9
8108,FT 227,9
8108,FT 307,9
8108,FT 312,5
8109,FT 232,3
8109,FT 312,2
8110,FT 312,1
8110,FT 312,2
8110,FT 232,1
8110,FT 232,2
8110,FT 312,2
8111,FT 227,3
8111,FT 232,29
8112,FT 312,27
8112,FT 307,3
8113,FT 312,21
8113,FT 232,22
8114,FT 312,8
8114,FT 232,9
8115,FT 312,1
8115,FT 227,1
8115,FT 232,1
8115,FT 307,1
8115,FT 312,1
8115,FT 232,1
8116,FT 312,23
8116,FT 232,25
8116,FT 312,3
8116,FT 232,3
8117,FT 232,2
8118,FT 312,1
8118,FT 312,9
8118,FT 307,1
8118,FT 232,6
8118,FT 134,1
8118,FT 219,1
8119,FT 232,1
8119,FT 312,1
8119,FT 301,1
8119,FT 221,1
8120,FT 234,1
8120,FT 314,1
8120,FT 312,5
8120,FT 232,5
8120,FT 232,3
8121,FT 312,3
8121,FT 227,1
8121,FT 307,1
8121,FT 314,1
8122,FT 312,6
8122,FT 232,5
8122,FT 234,1
8122,FT 312,2
8123,FT 232,2
8123,FT 232,9
8123,FT 314,23
8123,FT 234,22
8123,FT 312,9
8123,FT 312,1
8124,FT 232,1
8124,FT 314,9
8125,FT 232,6
8126,FT 234,9
8126,FT 312,6
8126,FT 234,1
8126,FT 312,2
8126,FT 229,1
8126,FT 314,1
8127,FT 309,1
8128,FT 232,2
8128,FT 314,3
8129,FT 312,2
8129,FT 309,1
8129,FT 229,1
8129,FT 234,2
8130,FT 232,2
8130,FT 312,7
8131,FT 232,7
8131,FT 314,5
8132,FT 234,3
8133,FT 234,2
8133,FT 232,9
8133,FT 312,10
8133,FT 314,2
8133,FT 312,7
8133,FT 232,7
8134,FT 312,11
8135,FT 232,11
8135,FT 314,11
8135,FT 232,8
8135,FT 312,8
8136,FT 234,10
8136,FT 314,6
8136,FT 312,7
8136,FT 234,5
8136,FT 232,6
8136,FT 232,1
8137,FT 227,6
8137,FT 234,2
8138,FT 314,2
8138,FT 219,1
8138,FT 134,1
8138,FT 312,1
8138,FT 221,1
8138,FT 228,2
8138,FT 312,5
8138,FT 229,1
8139,FT 307,3
8139,FT 232,2
8140,FT 227,3
8140,FT 234,6
8140,FT 314,6
8140,FT 301,1
8140,FT 309,2
8141,FT 230,2
8141,FT 235,2
8141,FT 233,2
8141,FT 312,3
8142,FT 232,3
8142,FT 234,7
8143,FT 314,7
8143,FT 314,6
8143,FT 234,7
8144,FT 314,14
8144,FT 234,13
8144,FT 307,1
8144,FT 312,1
8145,FT 232,1
8145,FT 234,8
8145,FT 227,1
8146,FT 314,8
8147,FT 234,7
8147,FT 314,7
8147,FT 234,5
8147,FT 314,4
8147,FT 234,7
8147,FT 314,8
8148,FT 234,17
8148,FT 312,1
8149,FT 314,17
8149,FT 232,1
8150,FT 234,2
8151,FT 314,1
8151,FT 312,1
8151,FT 234,2
8152,FT 314,2
8153,FT 234,4
8153,FT 314,4
8154,FT 234,2
8154,FT 314,2
8155,FT 312,1
8155,FT 314,1
8156,FT 234,1
8156,FT 232,1
8157,FT 308,1
8157,FT 228,1
8158,FT 314,8
8158,FT 230,1
8158,FT 309,6
8159,FT 310,1
8159,FT 229,5
8159,FT 234,8
8159,FT 232,1
8159,FT 314,2
8160,FT 312,1
8160,FT 234,2
8161,FT 234,1
8161,FT 314,2
8162,FT 308,1
8162,FT 228,1
8162,FT 309,2
8162,FT 314,3
8163,FT 234,3
8163,FT 229,2
8164,FT 314,3
8164,FT 234,3
8164,FT 312,1
8164,FT 307,1
8164,FT 232,1
8164,FT 234,1
8165,FT 314,1
8165,FT 234,22
8165,FT 314,22
8165,FT 307,1
8166,FT 232,2
8166,FT 227,1
8167,FT 312,2
8167,FT 314,66
8167,FT 234,62
8168,FT 314,62
8168,FT 234,64
8168,FT 312,3
8168,FT 314,38
8168,FT 232,3
8168,FT 234,37
8169,FT 234,39
8169,FT 314,47
8170,FT 314,10
8170,FT 234,9
8170,FT 234,18
8170,FT 312,1
8171,FT 314,28
8172,FT 232,1
8172,FT 232,3
8172,FT 312,3
8173,FT 234,58
8173,FT 314,63
8173,FT 314,71
8173,FT 234,74
8173,FT 314,40
8173,FT 234,40
8173,FT 314,27
8174,FT 234,24
8174,FT 234,24
8175,FT 314,30
8175,FT 234,14
8176,FT 314,25
8176,FT 312,1
8177,FT 234,14
8177,FT 314,24
8178,FT 134,1
8179,FT 314,16
8179,FT 234,15
8180,FT 219,1
8180,FT 234,7
8180,FT 314,15
8180,FT 314,8
8181,FT 234,8
8182,FT 314,32
8182,FT 234,27
8182,FT 234,12
8182,FT 314,15
8183,FT 234,6
8183,FT 314,7
8183,FT 234,8
8183,FT 314,11
8183,FT 312,1
8184,FT 232,1
8185,FT 314,31
8185,FT 234,29
8186,FT 234,39
8186,FT 314,45
8187,FT 234,21
8188,FT 314,26
8188,FT 314,1
8189,FT 234,1
8189,FT 234,19
8190,FT 314,20
8191,FT 234,31
8191,FT 314,32
8192,FT 314,32
8192,FT 307,2
8193,FT 234,19
8193,FT 232,2
8193,FT 312,4
8193,FT 307,3
8193,FT 314,36
8193,FT 227,1
8193,FT 234,29
8194,FT 312,20
8194,FT 232,18
8195,FT 234,27
8195,FT 314,33
8195,FT 312,3
8195,FT 314,38
8196,FT 307,1
8196,FT 232,1
8197,FT 227,1
8197,FT 234,35
8197,FT 234,52
8197,FT 314,56
8198,FT 234,29
8198,FT 314,37
8198,FT 234,29
8198,FT 314,40
8199,FT 234,39
8199,FT 309,6
8199,FT 229,4
8199,FT 314,40
8200,FT 229,14
8200,FT 314,23
8200,FT 232,1
8200,FT 309,14
8201,FT 234,17
8201,FT 312,2
8202,FT 314,11
8202,FT 234,7
8202,FT 234,13
8202,FT 314,27
8203,FT 314,21
8203,FT 234,12
8204,FT 312,1
8204,FT 307,1
8205,FT 232,2
8206,FT 312,2
8206,FT 234,14
8207,FT 227,1
8207,FT 314,32
8208,FT 234,13
8208,FT 314,19
8209,FT 234,24
8210,FT 314,29
8211,FT 314,27
8212,FT 234,20
8212,FT 314,23
8213,FT 234,17
8213,FT 314,28
8213,FT 234,13
8213,FT 312,5
8213,FT 232,2
8214,FT 314,44
8214,FT 309,2
8215,FT 234,34
8215,FT 227,1
8215,FT 307,1
8215,FT 310,2
8216,FT 234,10
8216,FT 308,2
8217,FT 314,14
8217,FT 307,3
8218,FT 227,3
8218,FT 232,2
8219,FT 312,2
8219,FT 232,1
8219,FT 312,1
8220,FT 227,1
8220,FT 307,1
8221,FT 312,1
8221,FT 312,4
8222,FT 227,1
8222,FT 232,4
8222,FT 307,1
8222,FT 181,1
8222,FT 312,6
8222,FT 232,6
8223,FT 312,24
8223,FT 232,24
8223,FT 312,4
8223,FT 232,3
8224,FT 312,2
8224,FT 307,1
8224,FT 232,2
8224,FT 312,5
8225,FT 232,5
8225,FT 312,22
8225,FT 232,22
8225,FT 219,1
8226,FT 181,1
8226,FT 134,1
8227,FT 312,1
8228,FT 232,1
8228,FT 301,1
8229,FT 221,1
8230,FT 232,2
8230,FT 219,1
8230,FT 134,1
8230,FT 312,2
8230,FT 232,2
8230,FT 312,2
8231,FT 307,1
8231,FT 227,1
8231,FT 134,1
8231,FT 232,1
8232,FT 219,1
8232,FT 301,1
8233,FT 312,1
8234,FT 312,2
8234,FT 232,2
8234,FT 232,2
8235,FT 312,3
8235,FT 227,1
8235,FT 232,1
8235,FT 312,3
8235,FT 232,2
8236,FT 307,1
8237,FT 307,1
8237,FT 227,1
8237,FT 312,1
8237,FT 232,1
8238,FT 312,1
8238,FT 312,3
8239,FT 232,3
8239,FT 307,3
8239,FT 312,4
8239,FT 232,4
8239,FT 312,11
8239,FT 232,10
8239,FT 232,2
8240,FT 312,5
8240,FT 312,2
8241,FT 232,1
8242,FT 232,1
8242,FT 312,2
8243,FT 307,1
8243,FT 307,3
8244,FT 232,14
8245,FT 312,15
8245,FT 307,1
8246,FT 232,1
8247,FT 227,1
8247,FT 312,3
8248,FT 301,1
8248,FT 134,1
8248,FT 219,1
8248,FT 312,6
8249,FT 232,2
8249,FT 307,1
8249,FT 312,3
8249,FT 232,3
8249,FT 227,1
8249,FT 232,3
8249,FT 307,1
8249,FT 312,5
8249,FT 227,1
8250,FT 312,4
8250,FT 227,3
8251,FT 232,4
8252,FT 307,3
8252,FT 307,1
8252,FT 232,1
8253,FT 227,1
8253,FT 312,2
8253,FT 312,2
8254,FT 232,2
8254,FT 312,4
8254,FT 232,1
8254,FT 227,1
8255,FT 312,4
8255,FT 307,1
8256,FT 232,4
8256,FT 312,4
8256,FT 232,4
8256,FT 307,1
8257,FT 312,1
8257,FT 232,1
8257,FT 312,7
8257,FT 232,5
8258,FT 312,3
8258,FT 232,3
8259,FT 232,1
8259,FT 301,1
8260,FT 134,1
8261,FT 221,1
8261,FT 219,1
8261,FT 312,1
8261,FT 312,12
8261,FT 232,8
8262,FT 219,1
8262,FT 134,1
8262,FT 95,1
8263,FT 301,1
8263,FT 307,3
8264,FT 232,1
8264,FT 312,1
8265,FT 134,1
8265,FT 219,1
8265,FT 219,1
8266,FT 134,1
8266,FT 232,6
8266,FT 312,6
8266,FT 232,2
8266,FT 312,28
8267,FT 232,26
8267,FT 312,12
8267,FT 232,12
8267,FT 312,11
8267,FT 232,9
8267,FT 232,8
8267,FT 312,8
8267,FT 312,12
8267,FT 232,11
8267,FT 315,1
8268,FT 232,4
8268,FT 313,1
8268,FT 312,3
8268,FT 227,1
8268,FT 235,1
8269,FT 233,1
8269,FT 312,4
8270,FT 307,1
8270,FT 232,3
8270,FT 232,4
8270,FT 312,4
8270,FT 232,7
8270,FT 312,7
8270,FT 219,1
8271,FT 232,11
8271,FT 134,1
8271,FT 312,14
8272,FT 301,1
8272,FT 312,21
8272,FT 232,18
8272,FT 232,5
8272,FT 312,5
8273,FT 232,132
8273,FT 312,132
8273,FT 307,1
8273,FT 232,2
8274,FT 312,2
8275,FT 312,43
8276,FT 232,41
8276,FT 134,1
8277,FT 219,1
8277,FT 232,39
8278,FT 312,37
8278,FT 312,20
8278,FT 232,20
8279,FT 312,35
8279,FT 232,37
8280,FT 312,5
8280,FT 232,1
8280,FT 312,1
8280,FT 312,15
8280,FT 232,13
8280,FT 312,3
8280,FT 307,1
8281,FT 227,1
8282,FT 232,1
8282,FT 312,6
8283,FT 307,3
8283,FT 232,3
8284,FT 134,1
8284,FT 301,1
8285,FT 307,1
8285,FT 227,1
8285,FT 312,5
8285,FT 232,3
8286,FT 232,2
8286,FT 312,2
8286,FT 307,3
8287,FT 227,3
8287,FT 232,2
8288,FT 312,2
8288,FT 312,5
8289,FT 232,2
8289,FT 134,1
8290,FT 307,3
8291,FT 312,3
8291,FT 301,1
8292,FT 219,1
8292,FT 312,3
8293,FT 312,16
8293,FT 232,13
8293,FT 232,10
8293,FT 312,19
8293,FT 312,25
8294,FT 232,21
8294,FT 312,25
8294,FT 232,18
8295,FT 232,12
8295,FT 312,23
8295,FT 232,23
8295,FT 312,25
8295,FT 232,11
8295,FT 312,13
8296,FT 312,12
8296,FT 232,4
8296,FT 232,3
8297,FT 312,17
8297,FT 232,10
8297,FT 312,15
8297,FT 312,12
8297,FT 232,5
8297,FT 312,24
8298,FT 232,16
8298,FT 232,13
8299,FT 312,12
8299,FT 307,1
8299,FT 227,1
8299,FT 232,21
8299,FT 312,22
8300,FT 312,23
8300,FT 232,24
8301,FT 307,1
8301,FT 312,6
8302,FT 232,6
8302,FT 227,1
8302,FT 232,10
8303,FT 312,10
8303,FT 312,14
8303,FT 232,14
8304,FT 312,8
8304,FT 232,7
8304,FT 232,5
8305,FT 307,1
8305,FT 312,5
8305,FT 232,9
8306,FT 312,9
8306,FT 232,1
8307,FT 312,1
8307,FT 312,2
8308,FT 232,1
8308,FT 312,35
8308,FT 232,34
8309,FT 232,22
8309,FT 312,25
8309,FT 312,64
8309,FT 232,58
8309,FT 312,29
8309,FT 232,28
8310,FT 232,43
8310,FT 312,52
8310,FT 312,21
8310,FT 232,16
8310,FT 232,20
8310,FT 312,24
8310,FT 307,3
8311,FT 232,22
8311,FT 301,1
8312,FT 312,32
8312,FT 232,13
8313,FT 312,13
8313,FT 232,10
8313,FT 312,11
8313,FT 232,21
8313,FT 312,19
8313,FT 312,17
8314,FT 232,11
8314,FT 312,8
8315,FT 232,5
8315,FT 232,11
8316,FT 312,15
8316,FT 134,1
8317,FT 219,1
8317,FT 134,1
8317,FT 301,1
8317,FT 219,1
8318,FT 301,2
8318,FT 219,1
8318,FT 134,2
8318,FT 301,1
8319,FT 134,1
8319,FT 230,2
8320,FT 309,16
8320,FT 228,2
8320,FT 311,2
8320,FT 232,12
8321,FT 314,16
8321,FT 312,20
8322,FT 234,16
8322,FT 229,17
8323,FT 307,2
8323,FT 316,3
8324,FT 236,1
8324,FT 234,25
8324,FT 312,18
8324,FT 314,24
8324,FT 229,25
8324,FT 232,20
8324,FT 311,2
8324,FT 309,22
8325,FT 310,2
8325,FT 234,6
8325,FT 229,6
8326,FT 316,2
8326,FT 309,8
8326,FT 314,7
8326,FT 312,41
8327,FT 232,36
8327,FT 308,2
8327,FT 312,28
8328,FT 232,20
8329,FT 232,20
8329,FT 312,27
8330,FT 313,2
8330,FT 312,23
8331,FT 232,22
8332,FT 315,2
8332,FT 234,4
8333,FT 307,1
8333,FT 227,5
8333,FT 229,5
8334,FT 309,4
8334,FT 236,2
8335,FT 315,2
8335,FT 232,21
8335,FT 312,25
8336,FT 314,2
8336,FT 315,1
8337,FT 231,2
8337,FT 235,2
8337,FT 313,2
8338,FT 312,18
8338,FT 230,2
8338,FT 233,2
8338,FT 316,2
8338,FT 307,2
8338,FT 228,2
8339,FT 232,10
8339,FT 234,2
8339,FT 227,2
8339,FT 229,2
